par1,par2,par3,par4,par5,par6,par7,par8,par9,weather
84,5,197007.0,117,0,31700.0,51,1,4698.0,1
86,5,201522.0,119,0,29510.0,52,1,3406.0,1
87,5,194047.0,90,0,29598.0,70,1,4657.0,1
90,5,207770.0,86,0,19111.0,79,1,4449.0,1
91,5,198801.0,68,0,21762.0,90,1,43226.0,1
92,6,189373.0,50,0,10814.0,96,4,20057.0,1
93,6,177971.0,35,0,4818.0,111,4,49977.0,1
94,6,185173.0,37,0,7003.0,106,4,19369.0,1
94,6,190245.0,33,0,5178.0,109,4,24870.0,1
94,6,186623.0,31,0,5126.0,110,4,36846.0,1
94,6,189435.0,32,0,5042.0,110,4,36250.0,1
94,6,186075.0,32,0,5288.0,110,4,36154.0,1
94,6,185925.0,32,0,5210.0,110,4,36045.0,1
94,6,186164.0,32,0,5185.0,110,4,36120.0,1
94,6,185804.0,32,0,5252.0,110,4,36055.0,1
94,6,185990.0,32,0,5306.0,110,4,36144.0,1
94,6,185712.0,32,0,5318.0,110,4,35995.0,1
94,6,185903.0,32,0,5227.0,110,4,36112.0,1
94,6,185789.0,32,0,5249.0,110,4,36009.0,1
94,6,185949.0,32,0,5277.0,110,4,36125.0,1
94,6,186012.0,32,0,5253.0,110,4,35494.0,1
94,6,186291.0,32,0,5299.0,110,4,36132.0,1
94,6,185762.0,34,0,5355.0,110,4,36794.0,1
94,6,186389.0,32,0,5245.0,110,4,36095.0,1
94,6,186193.0,32,0,5224.0,110,4,35994.0,1
94,6,186408.0,32,0,5232.0,110,4,36101.0,1
94,6,186175.0,32,0,5213.0,110,4,36013.0,1
94,6,186418.0,32,0,5237.0,110,4,36100.0,1
94,6,186170.0,32,0,5216.0,110,4,36000.0,1
94,6,186463.0,32,0,5248.0,110,4,36063.0,1
94,6,186229.0,32,0,5231.0,110,4,35968.0,1
94,6,186454.0,32,0,5247.0,110,4,36063.0,1
94,6,186246.0,32,0,5217.0,110,4,35962.0,1
94,6,186350.0,32,0,5255.0,110,4,36046.0,1
94,6,186181.0,32,0,5234.0,110,4,35975.0,1
94,6,186424.0,32,0,5256.0,110,4,36053.0,1
94,6,186128.0,32,0,5224.0,110,4,35972.0,1
94,6,185968.0,32,0,5178.0,110,4,36122.0,1
94,6,185575.0,32,0,5195.0,110,4,36022.0,1
94,6,185849.0,32,0,5248.0,110,4,36089.0,1
94,6,185477.0,32,0,5191.0,110,4,35969.0,1
94,6,185557.0,31,0,5172.0,110,4,36053.0,1
94,6,185336.0,32,0,5144.0,110,4,35966.0,1
94,6,185404.0,31,0,4960.0,110,4,36262.0,1
94,6,188425.0,32,0,5421.0,110,4,35354.0,1
94,6,191875.0,31,0,6111.0,109,4,21964.0,1
97,6,197250.0,27,0,6254.0,112,4,27890.0,1
99,6,210982.0,28,0,7232.0,117,4,14379.0,1
105,5,241219.0,29,0,6972.0,123,4,2726.0,1
103,5,238180.0,29,0,5211.0,127,4,10295.0,1
99,5,234059.0,36,0,6380.0,125,4,13689.0,1
98,5,228293.0,37,0,5418.0,121,4,26896.0,1
99,5,229434.0,32,0,6356.0,124,4,15648.0,1
99,5,223926.0,33,0,8335.0,121,4,13532.0,1
99,5,227182.0,35,0,7340.0,120,4,13781.0,1
98,5,229433.0,36,0,7044.0,120,4,9098.0,1
97,5,222463.0,35,0,6986.0,118,4,14695.0,1
98,5,224929.0,34,0,6648.0,121,4,22317.0,1
96,5,222908.0,35,0,7603.0,120,4,13714.0,1
96,5,220587.0,31,0,6799.0,118,4,16412.0,1
95,5,210760.0,36,0,5883.0,117,4,25326.0,1
95,6,207246.0,30,0,5012.0,116,4,26173.0,1
96,5,213211.0,33,0,7326.0,117,4,10996.0,1
97,5,216497.0,33,0,6368.0,118,4,22324.0,1
93,5,203524.0,36,0,5875.0,113,4,27657.0,1
95,6,205231.0,33,0,5189.0,118,4,36933.0,1
95,5,204770.0,34,0,4177.0,119,4,29920.0,1
94,5,211275.0,37,0,8263.0,114,4,29117.0,1
97,5,210061.0,39,0,7760.0,112,4,16355.0,1
97,5,215150.0,36,0,7276.0,115,4,25339.0,1
99,5,217536.0,38,0,7756.0,114,4,25378.0,1
99,6,213545.0,37,0,9161.0,113,4,16124.0,1
97,6,199756.0,42,0,8257.0,108,4,18585.0,1
95,6,193889.0,42,0,7977.0,103,4,9118.0,1
97,6,199779.0,38,0,6027.0,105,4,10204.0,1
98,6,203633.0,36,0,6135.0,106,4,8942.0,1
99,6,205754.0,35,0,5850.0,108,4,11107.0,1
98,6,202359.0,35,0,5948.0,110,4,17959.0,1
97,5,209415.0,35,0,6855.0,111,4,15845.0,1
98,6,209886.0,35,0,7728.0,110,4,14835.0,1
97,6,201630.0,34,0,7700.0,109,4,21686.0,1
97,6,195764.0,35,0,8636.0,110,4,33924.0,1
97,6,188302.0,36,0,8932.0,109,4,44442.0,1
97,6,189471.0,35,0,8081.0,110,4,45941.0,1
97,6,189968.0,35,0,8142.0,110,4,46046.0,1
97,6,189575.0,35,0,8357.0,110,4,46177.0,1
97,6,189612.0,35,0,8203.0,110,4,46081.0,1
97,6,189405.0,35,0,8229.0,110,4,46232.0,1
97,6,189158.0,35,0,8121.0,110,4,46168.0,1
97,6,189352.0,35,0,8317.0,110,4,46218.0,1
97,6,189462.0,35,0,8227.0,110,4,46226.0,1
97,6,188256.0,35,0,8548.0,110,4,46251.0,1
97,6,187890.0,36,0,8480.0,110,4,46244.0,1
97,6,189607.0,36,0,8620.0,110,4,46156.0,1
97,6,189402.0,36,0,8129.0,110,4,46450.0,1
97,6,188343.0,36,0,8526.0,109,4,45851.0,1
97,6,190004.0,37,0,9116.0,109,4,46296.0,1
96,6,190549.0,40,0,8860.0,107,4,45317.0,1
96,6,187711.0,35,0,8401.0,108,4,45181.0,1
95,6,185752.0,37,0,9482.0,106,4,45272.0,1
96,6,187157.0,36,0,8327.0,108,4,45475.0,1
96,6,187451.0,36,0,8381.0,108,4,45896.0,1
96,6,187087.0,36,0,8497.0,108,4,46061.0,1
97,6,190383.0,36,0,8831.0,110,4,46094.0,1
97,6,206713.0,35,0,8684.0,110,4,46381.0,1
96,6,194647.0,35,0,6941.0,110,4,66109.0,1
95,6,175641.0,38,0,8042.0,106,4,53735.0,1
95,6,172173.0,38,0,7220.0,102,4,58793.0,1
94,6,152588.0,40,0,7670.0,103,4,77275.0,1
90,6,140724.0,39,0,7271.0,94,4,29010.0,1
92,6,170744.0,34,0,6463.0,101,4,28538.0,1
101,5,228874.0,34,0,6657.0,121,4,18052.0,1
102,5,234547.0,29,0,7662.0,116,4,7732.0,1
100,5,229146.0,29,0,8477.0,118,4,29434.0,1
99,6,215308.0,32,0,8598.0,119,4,67288.0,1
100,6,214289.0,32,0,7316.0,118,4,63658.0,1
98,6,212045.0,33,0,6781.0,113,4,33139.0,1
99,5,214690.0,34,0,7388.0,113,4,16287.0,1
99,6,208578.0,35,0,5525.0,113,4,18038.0,1
97,6,207214.0,39,0,6051.0,109,4,20193.0,1
97,5,222667.0,30,0,4442.0,112,4,34105.0,1
96,6,194737.0,31,0,5905.0,107,4,32605.0,1
96,6,180893.0,30,0,4881.0,109,4,42968.0,1
96,6,177869.0,29,0,5044.0,108,4,38407.0,1
96,6,170506.0,31,0,6152.0,108,4,64994.0,1
97,6,176003.0,35,0,7296.0,106,4,51614.0,1
94,6,167542.0,42,0,11201.0,96,4,42969.0,1
90,6,167981.0,53,0,13134.0,88,4,29791.0,1
93,6,174445.0,41,0,8215.0,104,4,63436.0,1
95,6,198862.0,45,0,8495.0,104,4,27932.0,1
97,6,202206.0,31,0,3922.0,116,4,32918.0,1
95,6,187628.0,40,0,5011.0,109,4,30573.0,1
97,6,208360.0,38,0,5830.0,112,4,14147.0,1
97,6,208205.0,28,0,4331.0,119,4,20111.0,1
97,6,205988.0,27,0,4747.0,118,4,34294.0,1
95,6,192901.0,35,0,6993.0,110,4,16934.0,1
93,6,189506.0,36,0,7588.0,107,4,17792.0,1
95,6,192581.0,32,0,6437.0,111,4,17864.0,1
95,6,186065.0,43,0,7494.0,108,4,28543.0,1
98,6,196909.0,44,0,11654.0,108,4,24205.0,1
100,6,208869.0,35,0,10041.0,116,4,38265.0,1
97,6,200708.0,42,0,10435.0,109,4,16026.0,1
95,6,183109.0,36,0,8181.0,108,4,41826.0,1
93,6,174490.0,50,0,8674.0,101,4,28466.0,1
93,6,173806.0,45,0,10910.0,102,4,49196.0,1
84,6,122476.0,48,0,4469.0,92,4,65929.0,1
84,6,122593.0,48,0,4383.0,92,4,65854.0,1
84,6,130514.0,61,0,5095.0,87,4,21509.0,1
81,6,128023.0,55,0,9466.0,81,4,40383.0,1
84,6,123890.0,51,0,6816.0,89,4,59258.0,1
83,6,130972.0,53,0,6983.0,83,4,15376.0,1
81,6,117583.0,40,0,4772.0,87,4,35525.0,1
82,6,122418.0,42,0,4950.0,85,4,16642.0,1
80,6,126890.0,68,0,13936.0,76,0,43392.0,1
83,6,120749.0,45,0,4861.0,88,4,21043.0,1
84,6,138536.0,58,0,10526.0,79,4,17597.0,1
85,6,135947.0,50,0,6435.0,89,4,13965.0,1
84,6,134595.0,49,0,6531.0,91,4,36371.0,1
87,6,151873.0,49,0,8562.0,94,4,21951.0,1
91,6,165590.0,37,0,6693.0,106,4,51870.0,1
98,6,204915.0,46,0,11559.0,112,4,39227.0,1
101,6,216085.0,30,0,9867.0,124,4,71318.0,1
100,5,218723.0,33,0,9672.0,121,4,60334.0,1
99,5,224977.0,36,0,9699.0,114,4,12979.0,1
96,5,208058.0,37,0,8433.0,110,4,19699.0,1
93,6,187976.0,41,0,7373.0,106,4,51014.0,1
91,6,181234.0,40,0,6437.0,103,4,25050.0,1
90,6,173905.0,40,0,6125.0,103,4,31955.0,1
89,6,168957.0,40,0,4173.0,102,4,20008.0,1
91,6,164894.0,48,0,6123.0,101,4,26096.0,1
91,6,162665.0,47,0,4142.0,102,4,30804.0,1
90,6,160527.0,44,0,3421.0,102,4,36070.0,1
90,6,155973.0,45,0,3138.0,102,4,43808.0,1
91,6,160583.0,47,0,4117.0,102,4,21702.0,1
91,6,154947.0,46,0,6483.0,103,4,17934.0,1
91,6,158152.0,45,0,6741.0,101,4,16062.0,1
94,6,169136.0,43,0,6697.0,102,4,17463.0,1
97,6,171104.0,40,0,7892.0,105,4,37416.0,1
97,6,182774.0,40,0,8840.0,103,4,18640.0,1
98,6,181520.0,37,0,10418.0,105,4,33508.0,1
98,6,184317.0,38,0,11276.0,105,4,16329.0,1
97,6,185074.0,43,0,12930.0,99,4,8909.0,1
93,6,172602.0,49,0,12499.0,99,4,25075.0,1
93,6,174633.0,40,0,6491.0,112,4,57527.0,1
93,6,177283.0,48,0,7881.0,107,4,27977.0,1
90,6,164488.0,50,0,7462.0,99,4,11667.0,1
92,6,185616.0,44,0,9757.0,102,4,13354.0,1
93,6,195819.0,39,0,7552.0,105,4,16265.0,1
93,5,203075.0,38,0,7176.0,106,4,14017.0,1
92,5,204186.0,38,0,7786.0,105,4,14136.0,1
94,5,203852.0,37,0,7556.0,108,4,15945.0,1
96,5,209600.0,39,0,8796.0,110,4,22919.0,1
97,5,213323.0,35,0,5539.0,114,4,29260.0,1
98,5,226138.0,33,0,5819.0,116,4,36244.0,1
100,5,219298.0,35,0,7491.0,114,4,25443.0,1
102,6,222668.0,32,0,8248.0,114,4,22658.0,1
103,6,214071.0,30,0,7750.0,117,4,35168.0,1
103,6,211306.0,28,0,5231.0,118,4,40745.0,1
102,6,204255.0,26,0,7097.0,115,4,23171.0,1
94,6,183769.0,37,0,4823.0,109,4,41339.0,1
92,6,184916.0,49,0,9550.0,98,4,41332.0,1
91,6,168510.0,38,0,4528.0,103,4,58121.0,1
92,6,167761.0,38,0,4565.0,104,4,32397.0,1
91,6,172841.0,44,0,9506.0,99,4,22545.0,1
90,6,164227.0,47,0,9460.0,101,4,60007.0,1
89,6,176321.0,52,0,9398.0,94,4,17200.0,1
90,6,181789.0,56,0,16333.0,96,4,25317.0,1
92,5,244795.0,103,0,32035.0,79,1,17811.0,1
95,6,194088.0,42,0,11409.0,110,4,22783.0,1
96,6,192113.0,39,0,10653.0,112,4,47390.0,1
96,6,197840.0,32,0,7238.0,115,4,32033.0,1
96,5,209329.0,36,0,9031.0,110,4,11475.0,1
96,5,214693.0,36,0,8890.0,110,4,10014.0,1
96,5,214701.0,36,0,8574.0,110,4,9908.0,1
96,5,214447.0,36,0,8706.0,110,4,9802.0,1
96,5,214693.0,36,0,8823.0,110,4,9800.0,1
96,5,214474.0,36,0,8578.0,110,4,9876.0,1
96,5,214771.0,36,0,8606.0,110,4,9932.0,1
96,5,214493.0,37,0,8540.0,110,4,9899.0,1
96,5,214488.0,37,0,8693.0,110,4,9947.0,1
96,5,214300.0,37,0,8750.0,110,4,9995.0,1
98,5,215080.0,34,0,8402.0,114,4,10191.0,1
98,5,213128.0,34,0,8819.0,114,4,18052.0,1
98,6,202498.0,35,0,8753.0,115,4,54138.0,1
99,6,213457.0,34,0,8247.0,116,4,23998.0,1
99,5,218608.0,34,0,7915.0,112,4,4499.0,1
100,5,227308.0,43,0,12404.0,109,4,14450.0,1
99,6,213073.0,33,0,7511.0,113,4,23828.0,1
99,6,209694.0,37,0,6583.0,107,4,13195.0,1
96,6,199290.0,36,0,5793.0,109,4,29301.0,1
95,6,184836.0,35,0,5191.0,106,4,51752.0,1
93,6,175130.0,34,0,4784.0,105,4,57360.0,1
91,6,169752.0,31,0,4493.0,103,4,45056.0,1
91,6,171103.0,32,0,4606.0,102,4,23965.0,1
91,6,175462.0,37,0,5887.0,99,4,12969.0,1
90,6,179679.0,40,0,6656.0,97,4,9839.0,1
90,6,180042.0,40,0,6567.0,96,4,9535.0,1
90,6,180493.0,40,0,6464.0,96,4,9595.0,1
90,6,181094.0,40,0,6476.0,96,4,9649.0,1
90,6,180413.0,40,0,6487.0,96,4,9552.0,1
90,6,181102.0,40,0,6456.0,96,4,9644.0,1
90,6,180418.0,40,0,6513.0,96,4,9537.0,1
90,6,181052.0,40,0,6498.0,96,4,9501.0,1
90,6,180132.0,40,0,6586.0,96,4,9643.0,1
90,6,181239.0,40,0,6487.0,96,4,9701.0,1
90,6,180451.0,40,0,6492.0,96,4,9548.0,1
90,6,181130.0,40,0,6474.0,96,4,9632.0,1
90,6,180422.0,40,0,6501.0,96,4,9543.0,1
90,6,181091.0,40,0,6475.0,96,4,9638.0,1
90,6,180425.0,40,0,6486.0,96,4,9530.0,1
90,6,181097.0,40,0,6483.0,96,4,9627.0,1
90,6,180197.0,40,0,6505.0,96,4,9529.0,1
90,6,180915.0,40,0,6487.0,96,4,9680.0,1
90,6,180142.0,40,0,6501.0,96,4,9638.0,1
90,6,180700.0,40,0,6433.0,96,4,9722.0,1
90,6,179853.0,40,0,6366.0,96,4,9698.0,1
90,6,179731.0,41,0,6454.0,96,4,9848.0,1
89,6,176078.0,46,0,7907.0,95,4,9996.0,1
90,6,181045.0,40,0,6481.0,96,4,9637.0,1
90,6,180560.0,40,0,6530.0,96,4,9543.0,1
90,6,181329.0,40,0,6600.0,96,4,9628.0,1
90,6,180287.0,40,0,6552.0,96,4,9460.0,1
90,6,181045.0,40,0,6463.0,96,4,9308.0,1
90,6,182223.0,42,0,7327.0,95,4,9444.0,1
90,6,181238.0,40,0,6420.0,96,4,9626.0,1
90,6,180571.0,40,0,6797.0,97,4,9752.0,1
91,6,178745.0,37,0,6410.0,100,4,17291.0,1
91,6,177166.0,41,0,8304.0,100,4,46103.0,1
91,6,182047.0,44,0,9795.0,98,4,35776.0,1
90,5,197948.0,69,0,20500.0,86,4,18786.0,1
89,6,187491.0,51,0,9931.0,86,4,4150.0,1
89,6,188494.0,61,0,15254.0,82,4,8880.0,1
87,6,164792.0,37,0,5885.0,93,4,13363.0,1
84,6,152502.0,41,0,5840.0,89,4,12269.0,1
81,6,155689.0,77,0,20941.0,67,0,6875.0,1
79,5,174725.0,98,0,28420.0,56,0,14746.0,1
81,6,127928.0,42,0,8112.0,85,4,34542.0,1
78,6,128943.0,67,0,18493.0,70,0,47087.0,1
78,6,129974.0,70,0,20243.0,66,0,19806.0,1
77,5,160822.0,94,0,30075.0,52,0,7628.0,1
78,6,156158.0,84,0,26044.0,58,0,9926.0,1
78,6,135804.0,64,0,13191.0,68,0,6113.0,1
77,6,139732.0,68,0,13655.0,65,0,5203.0,1
77,6,139466.0,69,0,14445.0,65,0,4967.0,1
77,6,138869.0,69,0,14434.0,65,0,5019.0,1
77,6,139104.0,69,0,14290.0,65,0,4770.0,1
77,6,139200.0,69,0,14367.0,65,0,4922.0,1
77,6,139510.0,69,0,14209.0,65,0,4925.0,1
77,6,139205.0,68,0,14297.0,65,0,5037.0,1
77,6,139492.0,68,0,14170.0,65,0,5027.0,1
77,6,139231.0,68,0,14317.0,65,0,5091.0,1
77,6,139387.0,69,0,14320.0,65,0,5015.0,1
77,6,139192.0,68,0,14420.0,65,0,5025.0,1
77,6,139302.0,69,0,14347.0,65,0,4992.0,1
77,6,139162.0,68,0,14423.0,65,0,5005.0,1
77,6,139345.0,69,0,14344.0,65,0,4990.0,1
77,6,139109.0,68,0,14432.0,65,0,5002.0,1
77,6,139269.0,69,0,14338.0,65,0,4983.0,1
77,6,139097.0,68,0,14458.0,65,0,4981.0,1
77,6,139307.0,69,0,14303.0,65,0,4977.0,1
77,6,138968.0,68,0,14450.0,65,0,4993.0,1
77,6,139079.0,69,0,14290.0,65,0,4982.0,1
77,6,138892.0,68,0,14304.0,65,0,4997.0,1
77,6,138856.0,68,0,14012.0,65,0,4988.0,1
77,6,138469.0,68,0,13954.0,65,0,5107.0,1
77,6,138355.0,68,0,13771.0,65,0,4965.0,1
77,6,138183.0,68,0,13939.0,65,0,4928.0,1
76,6,137762.0,67,0,14043.0,65,0,4955.0,1
77,6,139687.0,70,0,14417.0,64,0,5003.0,1
76,6,139519.0,69,0,14737.0,64,0,4838.0,1
75,6,138355.0,66,0,13030.0,64,0,5856.0,1
78,6,140474.0,72,0,14798.0,65,0,4843.0,1
77,5,188803.0,123,0,32724.0,43,1,1638.0,1
78,5,192376.0,127,9,30085.0,44,1,1649.0,1
81,5,203989.0,127,9,32277.0,48,1,2812.0,1
82,5,190532.0,109,0,26756.0,53,1,3184.0,1
82,5,206212.0,127,9,29944.0,49,1,2745.0,1
83,5,219648.0,132,9,38417.0,47,1,3130.0,1
85,5,204022.0,121,0,32043.0,55,1,3944.0,1
88,5,212578.0,113,0,34453.0,61,1,5775.0,1
88,5,199649.0,94,0,25990.0,69,1,4252.0,1
88,5,221144.0,103,0,29452.0,65,1,4254.0,1
89,5,226768.0,110,0,34988.0,65,1,4526.0,1
88,5,220894.0,111,0,32437.0,65,1,4655.0,1
88,5,224384.0,112,0,32671.0,65,1,4798.0,1
88,5,224921.0,112,0,32629.0,65,1,4772.0,1
88,5,224780.0,112,0,32771.0,65,1,4728.0,1
88,5,224961.0,112,0,32548.0,65,1,4768.0,1
89,5,227258.0,111,0,33518.0,66,1,5277.0,1
90,5,217261.0,103,0,27112.0,71,1,11674.0,1
92,5,213550.0,80,0,25950.0,84,1,23695.0,1
97,6,189405.0,41,0,10440.0,109,4,45027.0,1
98,6,181663.0,36,0,9564.0,111,4,35446.0,1
100,6,184006.0,33,0,8705.0,113,4,42624.0,1
103,6,182992.0,33,0,10937.0,117,4,80371.0,1
102,6,188024.0,36,0,9724.0,115,4,70145.0,1
101,6,208180.0,38,0,10214.0,113,4,31946.0,1
101,5,225518.0,42,0,13967.0,112,4,15629.0,1
97,5,201970.0,43,0,13526.0,106,4,31542.0,1
95,6,192361.0,39,0,10174.0,107,4,29178.0,1
92,6,193045.0,42,0,10973.0,105,4,24438.0,1
92,6,191506.0,40,0,12343.0,102,4,5665.0,1
95,6,200634.0,39,0,12178.0,104,4,11433.0,1
96,6,202728.0,39,0,11064.0,108,4,29061.0,1
97,6,201941.0,38,0,8578.0,110,4,23623.0,1
96,6,199465.0,37,0,10349.0,110,4,30029.0,1
95,6,199917.0,39,0,11912.0,110,4,27021.0,1
97,5,206697.0,40,0,12196.0,112,4,15569.0,1
97,6,207086.0,38,0,12363.0,111,4,20834.0,1
97,6,201474.0,36,0,10256.0,112,4,39275.0,1
99,5,211439.0,39,0,10688.0,111,4,19271.0,1
98,6,207084.0,39,0,11226.0,111,4,26749.0,1
97,6,208165.0,38,0,7685.0,112,4,26203.0,1
99,5,222304.0,39,0,11451.0,114,4,14011.0,1
100,5,217920.0,37,0,9304.0,118,4,29520.0,1
98,5,225403.0,36,0,9416.0,120,4,23699.0,1
100,5,227875.0,37,0,8604.0,120,4,14877.0,1
100,5,233598.0,36,0,10324.0,121,4,39320.0,1
99,5,228386.0,35,0,8436.0,122,4,28633.0,1
101,5,223502.0,38,0,13891.0,117,4,18834.0,1
100,5,216426.0,41,0,14194.0,116,4,31976.0,1
100,5,221312.0,40,0,16988.0,115,4,20954.0,1
97,6,197207.0,41,0,12904.0,115,4,43132.0,1
96,5,209288.0,43,0,13094.0,115,4,20488.0,1
96,5,215222.0,42,0,9809.0,116,4,21374.0,1
98,5,220688.0,37,0,8977.0,118,4,23374.0,1
97,5,216344.0,35,0,7562.0,118,4,37010.0,1
98,5,220178.0,34,0,7310.0,119,4,28532.0,1
95,5,224790.0,39,0,9697.0,121,4,30745.0,1
96,5,225450.0,42,0,8953.0,122,4,19535.0,1
97,6,187461.0,40,0,10276.0,103,4,43938.0,1
97,6,187320.0,40,0,10351.0,103,4,43853.0,1
97,6,192545.0,41,0,9623.0,102,4,28717.0,1
93,6,179949.0,38,0,6894.0,98,4,16736.0,1
95,6,178548.0,39,0,12332.0,100,4,32103.0,1
96,6,188117.0,41,0,13173.0,96,4,20831.0,1
94,6,187389.0,37,0,10082.0,98,4,13861.0,1
95,6,191848.0,40,0,10647.0,97,4,6826.0,1
94,6,191314.0,41,0,10749.0,94,4,5179.0,1
93,6,193887.0,47,0,10719.0,90,4,5314.0,1
92,6,194433.0,51,0,11006.0,88,4,5034.0,1
92,6,194711.0,52,0,11088.0,88,4,5062.0,1
92,6,195122.0,52,0,11070.0,88,4,5017.0,1
92,6,195050.0,52,0,11264.0,88,4,5007.0,1
92,6,194881.0,52,0,11054.0,88,4,5015.0,1
92,6,195037.0,52,0,11264.0,88,4,5023.0,1
92,6,194908.0,52,0,11049.0,88,4,5013.0,1
92,6,194649.0,52,0,11186.0,88,4,4998.0,1
92,6,194897.0,52,0,11060.0,88,4,5021.0,1
92,6,194923.0,52,0,11286.0,88,4,5039.0,1
92,6,194905.0,52,0,11007.0,87,4,5308.0,1
91,5,197562.0,57,0,12310.0,86,4,5812.0,1
92,6,195460.0,55,0,11343.0,87,4,5729.0,1
92,6,193886.0,52,0,11363.0,87,4,4995.0,1
91,6,191551.0,57,0,12834.0,85,4,5034.0,1
92,6,194963.0,52,0,11395.0,88,4,5008.0,1
92,6,195006.0,52,0,11031.0,88,4,5028.0,1
92,6,195038.0,52,0,11227.0,88,4,5003.0,1
92,6,195002.0,52,0,11015.0,88,4,5022.0,1
92,6,195336.0,52,0,11210.0,88,4,5009.0,1
93,6,189860.0,41,0,10151.0,94,4,9707.0,1
93,6,184183.0,37,0,8865.0,99,4,28434.0,1
93,6,184796.0,35,0,6983.0,101,4,36266.0,1
94,5,205973.0,37,0,8561.0,100,4,15749.0,1
96,6,199625.0,38,0,7603.0,102,4,17621.0,1
98,6,205462.0,37,0,6042.0,102,4,14450.0,1
100,6,202180.0,38,0,9479.0,102,4,24240.0,1
100,6,201365.0,40,0,12844.0,100,4,35112.0,1
101,6,196842.0,40,0,14101.0,101,4,46525.0,1
102,6,211643.0,41,0,14880.0,100,4,12906.0,1
101,6,210426.0,59,0,24789.0,87,4,6829.0,1
98,5,241857.0,103,0,44071.0,68,1,15399.0,1
94,6,194559.0,75,0,24623.0,80,0,48601.0,1
93,6,178969.0,45,0,15854.0,93,4,46614.0,1
92,6,196975.0,73,0,20794.0,84,4,37686.0,1
95,6,198537.0,44,0,13177.0,103,4,23324.0,1
97,6,187333.0,37,0,11407.0,113,4,81761.0,1
99,6,197702.0,38,0,11331.0,105,4,14699.0,1
94,6,181000.0,40,0,9522.0,101,4,19660.0,1
90,6,174395.0,49,0,14258.0,97,4,50415.0,1
91,6,171703.0,42,0,13053.0,101,4,52582.0,1
91,5,241904.0,115,0,31893.0,67,1,8852.0,1
97,6,198842.0,45,0,12301.0,106,4,51405.0,1
99,5,275350.0,109,0,24602.0,84,1,12339.0,1
101,5,255862.0,78,0,30793.0,98,1,47712.0,1
102,6,215589.0,29,0,7847.0,122,4,72392.0,1
103,6,218046.0,27,0,5916.0,124,4,49949.0,1
103,6,217400.0,27,0,3266.0,125,4,52301.0,1
102,6,211438.0,27,0,5811.0,125,4,56751.0,1
97,6,194593.0,38,0,7205.0,117,4,57041.0,1
93,6,182733.0,45,0,10711.0,100,4,24217.0,1
95,6,186721.0,36,0,4191.0,112,4,54350.0,1
96,6,196958.0,36,0,5951.0,112,4,25725.0,1
97,6,205867.0,31,0,4691.0,117,4,18517.0,1
97,6,204542.0,34,0,5359.0,116,4,30231.0,1
96,6,205164.0,28,0,5852.0,116,4,44490.0,1
96,6,198760.0,29,0,5370.0,117,4,44216.0,1
94,6,180838.0,44,0,8219.0,106,4,36460.0,1
93,6,180659.0,39,0,7150.0,105,4,30056.0,1
94,6,192182.0,36,0,8050.0,107,4,14194.0,1
96,6,199130.0,41,0,10392.0,107,4,28774.0,1
99,6,208832.0,34,0,9094.0,115,4,36678.0,1
99,6,202956.0,36,0,9378.0,116,4,36681.0,1
92,6,178981.0,44,0,7638.0,103,4,19217.0,1
93,6,172281.0,46,0,10226.0,102,4,44603.0,1
93,6,171631.0,47,0,9167.0,102,4,28461.0,1
93,6,177830.0,45,0,10441.0,100,4,24256.0,1
93,6,170934.0,45,0,9127.0,102,4,44726.0,1
95,6,173207.0,42,0,9693.0,106,4,50749.0,1
96,6,185020.0,42,0,11616.0,106,4,36641.0,1
97,6,183477.0,45,0,13217.0,104,4,39191.0,1
97,6,187007.0,46,0,13301.0,104,4,38372.0,1
97,6,186508.0,46,0,13243.0,104,4,38818.0,1
97,6,186578.0,46,0,13213.0,104,4,38847.0,1
96,6,188331.0,48,0,12099.0,104,4,38188.0,1
93,6,179658.0,46,0,8473.0,101,4,22910.0,1
93,6,190095.0,37,0,7932.0,104,4,21646.0,1
95,6,183132.0,41,0,7022.0,106,4,12607.0,1
96,6,186727.0,47,0,11249.0,103,4,14793.0,1
97,6,189103.0,42,0,9393.0,107,4,19211.0,1
94,6,175769.0,44,0,7971.0,104,4,24632.0,1
96,6,189128.0,43,0,9113.0,108,4,24794.0,1
96,6,198748.0,54,0,11746.0,101,4,22263.0,1
95,6,199595.0,62,0,14117.0,97,4,25986.0,1
95,6,199551.0,62,0,13766.0,97,4,26112.0,1
95,6,199440.0,62,0,13878.0,97,4,25932.0,1
95,6,198277.0,65,0,14273.0,96,4,24822.0,1
94,5,198726.0,66,0,14384.0,96,4,25714.0,1
95,6,200209.0,62,0,13919.0,97,4,25919.0,1
95,6,200350.0,62,0,13899.0,97,4,25939.0,1
95,6,200245.0,62,0,13894.0,97,4,25923.0,1
95,6,200360.0,62,0,13872.0,97,4,25937.0,1
95,6,200273.0,62,0,13901.0,97,4,25947.0,1
95,6,200396.0,62,0,13951.0,97,4,26002.0,1
95,6,200183.0,62,0,13982.0,97,4,25971.0,1
95,6,198883.0,59,0,13623.0,99,4,30416.0,1
96,6,193367.0,46,0,8878.0,108,4,54039.0,1
96,6,187242.0,45,0,7975.0,106,4,23087.0,1
95,6,181488.0,38,0,5415.0,106,4,15620.0,1
98,6,201605.0,32,0,4853.0,114,4,16834.0,1
94,6,190734.0,31,0,3602.0,103,4,14293.0,1
